,route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,is_freq
403,D13,1,577,The Airport,1,1-1-67,3418,1,False
404,BLUE,1,579,St. Norbert,1,1-1-67,3402,1,True
405,BLUE,1,582,St. Norbert,1,1-1-68,3402,1,True
406,BLUE,1,583,Unicity Shopping Centre,0,1-1-68,3392,1,True
407,BLUE,1,586,Unicity Shopping Centre,0,1-1-69,3396,1,True
408,BLUE,1,587,St. Norbert,1,1-1-69,3393,1,True
409,D15,1,590,Unicity,1,1-1-70,3425,1,False
410,BLUE,1,591,St. Norbert,1,1-1-70,3393,1,True
411,BLUE,1,594,St. Norbert,1,1-1-71,3402,1,True
412,BLUE,1,595,Unicity Shopping Centre,0,1-1-71,3392,1,True
413,BLUE,1,596,St. Norbert,1,1-1-71,3393,1,True
414,BLUE,1,599,St. Norbert,1,1-1-72,3402,1,True
415,BLUE,1,600,Unicity Shopping Centre,0,1-1-72,3392,1,True
416,BLUE,1,603,St. Norbert,1,1-1-73,3402,1,True
417,BLUE,1,604,Unicity Shopping Centre,0,1-1-73,3392,1,True
418,D15,1,607,Unicity,1,1-1-74,3425,1,False
419,BLUE,1,608,St. Norbert,1,1-1-74,3393,1,True
420,BLUE,1,611,St. Norbert,1,1-1-75,3402,1,True
421,BLUE,1,612,Unicity Shopping Centre,0,1-1-75,3392,1,True
422,BLUE,1,615,St. Norbert,1,1-1-76,3402,1,True
423,D12,1,617,The Airport,1,1-1-76,3417,1,False
424,BLUE,1,620,St. Norbert,1,1-1-77,3402,1,True
425,BLUE,1,621,Unicity Shopping Centre,0,1-1-77,3392,1,True
426,BLUE,1,622,University of Manitoba,1,1-1-77,3397,1,True
427,BLUE,1,623,Unicity Shopping Centre,0,1-1-77,3396,1,True
428,BLUE,1,624,University of Manitoba,1,1-1-77,3397,1,True
429,FX2,1,627,St. Vital Centre,1,1-2-1,3573,1,True
430,FX2,1,628,Garden City Centre,0,1-2-1,3574,1,True
431,FX2,1,629,St. Vital Centre,1,1-2-1,3573,1,True
432,FX2,1,630,Garden City Centre,0,1-2-1,3574,1,True
433,FX2,1,633,Garden City Centre,0,1-2-2,3574,1,True
434,FX2,1,634,St. Vital Centre,1,1-2-2,3573,1,True
435,FX2,1,635,Garden City Centre,0,1-2-2,3574,1,True
436,FX2,1,636,St. Vital Centre,1,1-2-2,3573,1,True
437,FX2,1,637,Garden City Centre,0,1-2-2,3574,1,True
438,FX2,1,638,St. Vital Centre,1,1-2-2,3573,1,True
439,FX2,1,639,Garden City Centre,0,1-2-2,3574,1,True
440,FX2,1,640,St. Vital Centre,1,1-2-2,3573,1,True
441,FX2,1,641,Garden City Centre,0,1-2-2,3574,1,True
442,FX2,1,642,St. Vital Centre,1,1-2-2,3573,1,True
443,FX2,1,643,Garden City Centre,0,1-2-2,3574,1,True
444,FX2,1,644,St. Vital Centre,1,1-2-2,3573,1,True
445,FX2,1,645,Garden City Centre,0,1-2-2,3574,1,True
446,FX2,1,646,St. Vital Centre,1,1-2-2,3573,1,True
447,FX2,1,647,Garden City Centre,0,1-2-2,3574,1,True
448,FX2,1,648,St. Vital Centre,1,1-2-2,3573,1,True
449,F5,1,651,Garden City Centre,0,1-2-3,3444,1,True
450,FX2,1,652,St. Vital Centre,1,1-2-3,3573,1,True
451,FX2,1,653,Garden City Centre,0,1-2-3,3574,1,True
452,FX2,1,654,St. Vital Centre,1,1-2-3,3573,1,True
453,FX2,1,655,Garden City Centre,0,1-2-3,3574,1,True
454,38,1,656,Kildonan Place,0,1-2-3,3593,1,False
455,38,1,657,Garden City Hub,1,1-2-3,3249,1,False
456,38,1,658,Kildonan Place,0,1-2-3,3593,1,False
457,38,1,659,Garden City Hub,1,1-2-3,3249,1,False
458,38,1,660,Kildonan Place,0,1-2-3,3593,1,False
459,38,1,661,Garden City Hub,1,1-2-3,3249,1,False
460,FX2,1,662,St. Vital Centre,1,1-2-3,3573,1,True
461,FX2,1,663,Garden City Centre,0,1-2-3,3574,1,True
462,FX2,1,664,St. Vital Centre,1,1-2-3,3573,1,True
463,F5,1,667,Fort Rouge Station,1,1-2-4,3446,1,True
464,F5,1,668,Garden City Centre,0,1-2-4,3444,1,True
465,FX2,1,669,St. Vital Centre,1,1-2-4,3573,1,True
466,FX2,1,670,Garden City Centre,0,1-2-4,3574,1,True
467,FX2,1,671,St. Vital Centre,1,1-2-4,3573,1,True
468,FX2,1,672,Garden City Centre,0,1-2-4,3574,1,True
469,FX2,1,673,St. Vital Centre,1,1-2-4,3573,1,True
470,FX2,1,674,Garden City Centre,0,1-2-4,3574,1,True
471,FX2,1,675,St. Vital Centre,1,1-2-4,3573,1,True
472,FX2,1,676,Garden City Centre,0,1-2-4,3574,1,True
473,FX2,1,677,St. Vital Centre,1,1-2-4,3573,1,True
474,FX2,1,678,Garden City Centre,0,1-2-4,3574,1,True
475,FX2,1,679,St. Vital Centre,1,1-2-4,3573,1,True
476,FX2,1,680,Garden City Centre,0,1-2-4,3574,1,True
477,FX2,1,681,St. Vital Centre,1,1-2-4,3573,1,True
478,FX2,1,682,Garden City Centre,0,1-2-4,3574,1,True
479,38,1,685,Kildonan Place,0,1-2-5,3593,1,False
480,38,1,686,Garden City Hub,1,1-2-5,3249,1,False
481,38,1,687,Kildonan Place,0,1-2-5,3593,1,False
482,38,1,688,Garden City Hub,1,1-2-5,3249,1,False
483,FX2,1,689,St. Vital Centre,1,1-2-5,3573,1,True
484,FX2,1,690,Garden City Centre,0,1-2-5,3574,1,True
485,FX2,1,691,St. Vital Centre,1,1-2-5,3573,1,True
486,FX2,1,692,Garden City Centre,0,1-2-5,3574,1,True
487,FX2,1,693,St. Vital Centre,1,1-2-5,3573,1,True
488,FX2,1,694,Garden City Centre,0,1-2-5,3574,1,True
489,FX2,1,695,St. Vital Centre,1,1-2-5,3573,1,True
490,FX2,1,696,Garden City Centre,0,1-2-5,3574,1,True
491,FX2,1,697,St. Vital Centre,1,1-2-5,3573,1,True
492,FX2,1,698,Garden City Centre,0,1-2-5,3574,1,True
493,FX2,1,701,Garden City Centre,0,1-2-6,3574,1,True
494,FX2,1,702,St. Vital Centre,1,1-2-6,3573,1,True
495,FX2,1,703,Garden City Centre,0,1-2-6,3574,1,True
496,FX2,1,704,St. Vital Centre,1,1-2-6,3573,1,True
497,FX2,1,705,Garden City Centre,0,1-2-6,3574,1,True
498,FX2,1,706,St. Vital Centre,1,1-2-6,3573,1,True
499,FX2,1,707,Garden City Centre,0,1-2-6,3574,1,True
500,FX2,1,708,St. Vital Centre,1,1-2-6,3573,1,True
501,FX2,1,709,Garden City Centre,0,1-2-6,3574,1,True
502,FX2,1,710,St. Vital Centre,1,1-2-6,3573,1,True
503,FX2,1,711,Garden City Centre,0,1-2-6,3574,1,True
504,FX2,1,712,St. Vital Centre,1,1-2-6,3573,1,True
505,FX2,1,713,Garden City Centre,0,1-2-6,3574,1,True
506,FX2,1,714,St. Vital Centre,1,1-2-6,3573,1,True
507,330,1,717,Garden City Hub,1,1-2-7,3589,1,False
508,330,1,718,Levis & Nairn,0,1-2-7,3293,1,False
509,330,1,719,Garden City Hub,1,1-2-7,3590,1,False
510,330,1,720,Levis & Nairn,0,1-2-7,3293,1,False
511,330,1,721,Garden City Hub,1,1-2-7,3590,1,False
512,FX2,1,722,St. Vital Centre,1,1-2-7,3573,1,True
513,FX2,1,723,Garden City Centre,0,1-2-7,3574,1,True
514,FX2,1,724,St. Vital Centre,1,1-2-7,3573,1,True
515,FX2,1,725,Garden City Centre,0,1-2-7,3574,1,True
516,FX2,1,726,St. Vital Centre,1,1-2-7,3573,1,True
517,FX2,1,727,Garden City Centre,0,1-2-7,3574,1,True
518,FX2,1,728,St. Vital Centre,1,1-2-7,3573,1,True
519,FX2,1,729,Garden City Centre,0,1-2-7,3574,1,True
520,FX2,1,730,St. Vital Centre,1,1-2-7,3573,1,True
521,FX2,1,731,Garden City Centre,0,1-2-7,3574,1,True
522,F5,1,734,Garden City Centre,0,1-2-8,3444,1,True
523,28,1,735,Seel Station,1,1-2-8,3236,1,False
524,28,1,736,Garden City Centre,0,1-2-8,3237,1,False
525,FX2,1,737,St. Vital Centre,1,1-2-8,3573,1,True
526,FX2,1,738,Garden City Centre,0,1-2-8,3574,1,True
527,FX2,1,739,St. Vital Centre,1,1-2-8,3573,1,True
528,FX2,1,740,Garden City Centre,0,1-2-8,3574,1,True
529,FX2,1,741,St. Vital Centre,1,1-2-8,3573,1,True
530,FX2,1,742,Garden City Centre,0,1-2-8,3574,1,True
531,FX2,1,743,St. Vital Centre,1,1-2-8,3573,1,True
532,FX2,1,744,Garden City Centre,0,1-2-8,3574,1,True
533,FX2,1,745,St. Vital Centre,1,1-2-8,3573,1,True
534,FX2,1,746,Garden City Centre,0,1-2-8,3574,1,True
535,FX2,1,747,St. Vital Centre,1,1-2-8,3573,1,True
536,FX2,1,748,Garden City Centre,0,1-2-8,3574,1,True
537,FX2,1,749,St. Vital Centre,1,1-2-8,3573,1,True
538,FX2,1,750,Garden City Centre,0,1-2-8,3574,1,True
539,FX2,1,751,St. Vital Centre,1,1-2-8,3573,1,True
540,FX2,1,752,Garden City Centre,0,1-2-8,3574,1,True
541,FX2,1,753,St. Vital Centre,1,1-2-8,3573,1,True
542,FX2,1,754,Garden City Centre,0,1-2-8,3574,1,True
543,FX2,1,755,St. Vital Centre,1,1-2-8,3573,1,True
544,38,1,758,Garden City Hub,1,1-2-9,3249,1,False
545,FX2,1,759,St. Vital Centre,1,1-2-9,3573,1,True
546,FX2,1,760,Garden City Centre,0,1-2-9,3574,1,True
547,FX2,1,761,St. Vital Centre,1,1-2-9,3573,1,True
548,FX2,1,762,Garden City Centre,0,1-2-9,3574,1,True
549,FX2,1,763,St. Vital Centre,1,1-2-9,3573,1,True
550,FX2,1,764,Garden City Centre,0,1-2-9,3574,1,True
551,FX2,1,765,St. Vital Centre,1,1-2-9,3573,1,True
552,FX2,1,766,Garden City Centre,0,1-2-9,3574,1,True
553,FX2,1,767,St. Vital Centre,1,1-2-9,3573,1,True
554,FX2,1,768,Garden City Centre,0,1-2-9,3574,1,True
555,FX2,1,769,St. Vital Centre,1,1-2-9,3573,1,True
556,FX2,1,770,Garden City Centre,0,1-2-9,3574,1,True
557,FX2,1,771,St. Vital Centre,1,1-2-9,3573,1,True
558,FX2,1,772,Garden City Centre,0,1-2-9,3574,1,True
559,FX2,1,775,St. Vital Centre,1,1-2-10,3573,1,True
560,FX2,1,776,Garden City Centre,0,1-2-10,3574,1,True
561,FX2,1,777,St. Vital Centre,1,1-2-10,3573,1,True
562,FX2,1,778,Garden City Centre,0,1-2-10,3574,1,True
563,FX2,1,779,St. Vital Centre,1,1-2-10,3573,1,True
564,FX2,1,780,Garden City Centre,0,1-2-10,3574,1,True
565,FX2,1,781,St. Vital Centre,1,1-2-10,3573,1,True
566,FX2,1,782,Garden City Centre,0,1-2-10,3574,1,True
567,FX2,1,783,St. Vital Centre,1,1-2-10,3573,1,True
568,FX2,1,784,Garden City Centre,0,1-2-10,3574,1,True
569,FX2,1,785,St. Vital Centre,1,1-2-10,3573,1,True
570,FX2,1,786,Garden City Centre,0,1-2-10,3574,1,True
571,FX2,1,787,St. Vital Centre,1,1-2-10,3573,1,True
572,FX2,1,788,Garden City Centre,0,1-2-10,3574,1,True
573,FX2,1,789,St. Vital Centre,1,1-2-10,3573,1,True
574,FX2,1,790,Garden City Centre,0,1-2-10,3574,1,True
575,FX2,1,791,St. Vital Centre,1,1-2-10,3573,1,True
576,FX2,1,792,Garden City Centre,0,1-2-10,3574,1,True
577,FX2,1,793,St. Vital Centre,1,1-2-10,3573,1,True
578,FX2,1,794,Garden City Centre,0,1-2-10,3574,1,True
579,FX2,1,795,St. Vital Centre,1,1-2-10,3573,1,True
580,FX2,1,796,Garden City Centre,0,1-2-10,3574,1,True
581,FX2,1,799,Garden City Centre,0,1-2-11,3574,1,True
582,FX2,1,800,St. Vital Centre,1,1-2-11,3573,1,True
583,FX2,1,801,Downtown,0,1-2-11,3575,1,True
584,FX2,1,804,St. Vital Centre,1,1-2-12,3573,1,True
585,FX2,1,805,Garden City Centre,0,1-2-12,3574,1,True
586,FX2,1,806,Downtown,1,1-2-12,3576,1,True
587,FX2,1,809,Garden City Centre,0,1-2-13,3574,1,True
588,FX2,1,810,St. Vital Centre,1,1-2-13,3573,1,True
589,FX2,1,811,Downtown,0,1-2-13,3575,1,True
590,FX2,1,814,Garden City Centre,0,1-2-14,3472,1,True
591,FX2,1,815,St. Vital Centre,1,1-2-14,3573,1,True
592,FX2,1,816,Downtown,0,1-2-14,3575,1,True
593,28,1,819,Seel Station,1,1-2-15,3236,1,False
594,28,1,820,Garden City Centre,0,1-2-15,3237,1,False
595,FX2,1,821,St. Vital Centre,1,1-2-15,3573,1,True
596,FX2,1,822,Garden City Centre,0,1-2-15,3574,1,True
597,FX2,1,823,St. Vital Centre,1,1-2-15,3573,1,True
598,FX2,1,824,Garden City Centre,0,1-2-15,3574,1,True
599,FX2,1,825,St. Vital Centre,1,1-2-15,3573,1,True
600,FX2,1,826,Garden City Centre,0,1-2-15,3574,1,True
601,FX2,1,827,St. Vital Centre,1,1-2-15,3573,1,True
602,FX2,1,828,Garden City Centre,0,1-2-15,3574,1,True
603,FX2,1,829,St. Vital Centre,1,1-2-15,3573,1,True
604,FX2,1,830,Garden City Centre,0,1-2-15,3574,1,True
605,FX2,1,831,St. Vital Centre,1,1-2-15,3573,1,True
606,FX2,1,832,Garden City Centre,0,1-2-15,3574,1,True
607,FX2,1,833,St. Vital Centre,1,1-2-15,3573,1,True
608,FX2,1,834,Garden City Centre,0,1-2-15,3574,1,True
609,FX2,1,837,St. Vital Centre,1,1-2-16,3546,1,True
610,FX2,1,838,Garden City Centre,0,1-2-16,3574,1,True
611,FX2,1,839,Downtown,1,1-2-16,3576,1,True
612,FX2,1,842,St. Vital Centre,1,1-2-17,3573,1,True
613,FX2,1,843,Garden City Centre,0,1-2-17,3574,1,True
614,FX2,1,846,Garden City Centre,0,1-2-18,3574,1,True
615,FX2,1,847,St. Vital Centre,1,1-2-18,3573,1,True
616,FX2,1,850,St. Vital Centre,1,1-2-19,3573,1,True
617,FX2,1,851,Garden City Centre,0,1-2-19,3574,1,True
618,FX2,1,854,Garden City Centre,0,1-2-20,3574,1,True
619,FX2,1,855,St. Vital Centre,1,1-2-20,3573,1,True
620,38,1,858,Garden City Hub,1,1-2-21,3249,1,False
621,FX2,1,859,St. Vital Centre,1,1-2-21,3573,1,True
622,FX2,1,860,Garden City Centre,0,1-2-21,3574,1,True
623,FX2,1,861,St. Vital Centre,1,1-2-21,3573,1,True
624,FX2,1,862,Garden City Centre,0,1-2-21,3574,1,True
625,FX2,1,863,St. Vital Centre,1,1-2-21,3573,1,True
626,FX2,1,864,Garden City Centre,0,1-2-21,3574,1,True
627,FX2,1,865,St. Vital Centre,1,1-2-21,3573,1,True
628,FX2,1,866,Garden City Centre,0,1-2-21,3574,1,True
629,FX2,1,867,St. Vital Centre,1,1-2-21,3573,1,True
630,FX2,1,868,Garden City Centre,0,1-2-21,3574,1,True
631,FX2,1,869,St. Vital Centre,1,1-2-21,3573,1,True
632,FX2,1,870,Garden City Centre,0,1-2-21,3574,1,True
633,FX2,1,876,Garden City Centre,0,1-2-22,3574,1,True
634,FX2,1,877,St. Vital Centre,1,1-2-22,3573,1,True
635,FX2,1,878,Garden City Centre,0,1-2-22,3574,1,True
636,FX2,1,879,Downtown,1,1-2-22,3576,1,True
637,FX2,1,882,Garden City Centre,0,1-2-23,3574,1,True
638,FX2,1,883,St. Vital Centre,1,1-2-23,3573,1,True
639,FX2,1,884,Garden City Centre,0,1-2-23,3574,1,True
640,330,1,885,Levis & Nairn,0,1-2-23,3293,1,False
641,FX2,1,888,Garden City Centre,0,1-2-24,3472,1,True
642,FX2,1,889,St. Vital Centre,1,1-2-24,3573,1,True
643,FX2,1,890,Garden City Centre,0,1-2-24,3574,1,True
644,FX2,1,891,St. Vital Centre,1,1-2-24,3573,1,True
645,FX2,1,894,Garden City Centre,0,1-2-25,3574,1,True
646,FX2,1,895,St. Vital Centre,1,1-2-25,3573,1,True
647,FX2,1,896,Garden City Centre,0,1-2-25,3574,1,True
648,F5,1,897,Fort Rouge Station,1,1-2-25,3445,1,True
649,FX3,1,900,Redonda & Pandora,0,1-3-1,3577,1,True
650,FX3,1,901,Sturgeon & Murray Park,1,1-3-1,3475,1,True
651,FX3,1,902,Downtown,0,1-3-1,3578,1,True
652,FX3,1,905,Sturgeon & Murray Park,1,1-3-2,3477,1,True
653,FX3,1,906,Redonda & Pandora,0,1-3-2,3577,1,True
654,FX3,1,907,Sturgeon & Murray Park,1,1-3-2,3475,1,True
655,FX3,1,910,Redonda & Pandora,0,1-3-3,3577,1,True
656,FX3,1,911,Sturgeon & Murray Park,1,1-3-3,3475,1,True
657,FX3,1,912,Redonda & Pandora,0,1-3-3,3577,1,True
658,FX3,1,913,Sturgeon & Murray Park,1,1-3-3,3475,1,True
659,FX3,1,914,Redonda & Pandora,0,1-3-3,3577,1,True
660,FX3,1,915,Sturgeon & Murray Park,1,1-3-3,3475,1,True
661,FX3,1,916,Redonda & Pandora,0,1-3-3,3577,1,True
662,FX3,1,917,Sturgeon & Murray Park,1,1-3-3,3475,1,True
663,FX3,1,918,Redonda & Pandora,0,1-3-3,3577,1,True
664,FX3,1,919,Sturgeon & Murray Park,1,1-3-3,3475,1,True
665,FX3,1,920,Redonda & Pandora,0,1-3-3,3577,1,True
666,FX3,1,921,Sturgeon & Murray Park,1,1-3-3,3475,1,True
667,FX3,1,922,Redonda & Pandora,0,1-3-3,3577,1,True
668,FX3,1,923,Sturgeon & Murray Park,1,1-3-3,3475,1,True
669,FX3,1,926,Sturgeon & Murray Park,1,1-3-4,3475,1,True
670,FX3,1,927,Redonda & Pandora,0,1-3-4,3577,1,True
671,FX3,1,928,Sturgeon & Murray Park,1,1-3-4,3475,1,True
672,FX3,1,929,Redonda & Pandora,0,1-3-4,3577,1,True
673,FX3,1,930,Sturgeon & Murray Park,1,1-3-4,3475,1,True
674,FX3,1,931,Redonda & Pandora,0,1-3-4,3577,1,True
675,FX3,1,932,Sturgeon & Murray Park,1,1-3-4,3475,1,True
676,FX3,1,933,Redonda & Pandora,0,1-3-4,3577,1,True
677,FX3,1,934,Sturgeon & Murray Park,1,1-3-4,3475,1,True
678,FX3,1,935,Downtown,0,1-3-4,3578,1,True
679,FX3,1,938,Redonda & Pandora,0,1-3-5,3577,1,True
680,FX3,1,939,Sturgeon & Murray Park,1,1-3-5,3475,1,True
681,22,1,941,Polo Park,0,1-3-5,3234,1,False
682,FX3,1,944,Sturgeon & Murray Park,1,1-3-6,3477,1,True
683,FX3,1,945,Redonda & Pandora,0,1-3-6,3577,1,True
684,FX3,1,946,Downtown,1,1-3-6,3547,1,True
685,FX3,1,949,Sturgeon & Murray Park,1,1-3-7,3475,1,True
686,FX3,1,950,Redonda & Pandora,0,1-3-7,3577,1,True
687,FX3,1,953,Redonda & Pandora,0,1-3-8,3478,1,True
688,FX3,1,954,Sturgeon & Murray Park,1,1-3-8,3475,1,True
689,FX3,1,955,Redonda & Pandora,0,1-3-8,3577,1,True
690,FX3,1,956,Sturgeon & Murray Park,1,1-3-8,3475,1,True
691,FX3,1,957,Redonda & Pandora,0,1-3-8,3577,1,True
692,FX3,1,958,Sturgeon & Murray Park,1,1-3-8,3475,1,True
693,FX3,1,959,Redonda & Pandora,0,1-3-8,3577,1,True
694,FX3,1,960,Sturgeon & Murray Park,1,1-3-8,3475,1,True
695,FX3,1,961,Redonda & Pandora,0,1-3-8,3577,1,True
696,FX3,1,962,Sturgeon & Murray Park,1,1-3-8,3475,1,True
697,D14,1,965,Redonda & Pandora,0,1-3-9,3556,1,False
698,FX3,1,966,Sturgeon & Murray Park,1,1-3-9,3475,1,True
699,FX3,1,967,Redonda & Pandora,0,1-3-9,3577,1,True
700,FX3,1,968,Sturgeon & Murray Park,1,1-3-9,3475,1,True
701,FX3,1,969,Redonda & Pandora,0,1-3-9,3577,1,True
702,FX3,1,970,Sturgeon & Murray Park,1,1-3-9,3475,1,True
703,FX3,1,971,Redonda & Pandora,0,1-3-9,3577,1,True
704,FX3,1,972,Sturgeon & Murray Park,1,1-3-9,3475,1,True
705,FX3,1,973,Redonda & Pandora,0,1-3-9,3577,1,True
706,FX3,1,974,Downtown,1,1-3-9,3479,1,True
707,FX3,1,977,Redonda & Pandora,0,1-3-10,3577,1,True
708,FX3,1,978,Sturgeon & Murray Park,1,1-3-10,3475,1,True
709,FX3,1,981,Sturgeon & Murray Park,1,1-3-11,3475,1,True
710,FX3,1,982,Redonda & Pandora,0,1-3-11,3577,1,True
711,FX3,1,983,Sturgeon & Murray Park,1,1-3-11,3475,1,True
712,FX3,1,984,Redonda & Pandora,0,1-3-11,3577,1,True
713,FX3,1,985,Sturgeon & Murray Park,1,1-3-11,3475,1,True
714,FX3,1,986,Redonda & Pandora,0,1-3-11,3577,1,True
715,FX3,1,987,Sturgeon & Murray Park,1,1-3-11,3475,1,True
716,FX3,1,988,Redonda & Pandora,0,1-3-11,3577,1,True
717,FX3,1,989,Sturgeon & Murray Park,1,1-3-11,3475,1,True
718,FX3,1,992,Redonda & Pandora,0,1-3-12,3478,1,True
719,FX3,1,993,Sturgeon & Murray Park,1,1-3-12,3475,1,True
720,FX3,1,994,Redonda & Pandora,0,1-3-12,3577,1,True
721,FX3,1,995,Sturgeon & Murray Park,1,1-3-12,3475,1,True
722,FX3,1,996,Redonda & Pandora,0,1-3-12,3577,1,True
723,FX3,1,997,Sturgeon & Murray Park,1,1-3-12,3475,1,True
724,FX3,1,998,Redonda & Pandora,0,1-3-12,3577,1,True
725,FX3,1,999,Sturgeon & Murray Park,1,1-3-12,3475,1,True
726,FX3,1,1000,Redonda & Pandora,0,1-3-12,3577,1,True
727,FX3,1,1003,Redonda & Pandora,0,1-3-13,3577,1,True
728,FX3,1,1004,Sturgeon & Murray Park,1,1-3-13,3475,1,True
729,FX3,1,1005,Redonda & Pandora,0,1-3-13,3577,1,True
730,FX3,1,1006,Sturgeon & Murray Park,1,1-3-13,3475,1,True
731,FX3,1,1007,Redonda & Pandora,0,1-3-13,3577,1,True
732,FX3,1,1008,Sturgeon & Murray Park,1,1-3-13,3475,1,True
733,FX3,1,1009,Redonda & Pandora,0,1-3-13,3577,1,True
734,48,1,1010,Kildonan Place,1,1-3-13,3260,1,False
735,48,1,1011,Redonda & Pandora,0,1-3-13,3261,1,False
736,48,1,1012,Kildonan Place,1,1-3-13,3260,1,False
737,48,1,1013,Redonda & Pandora,0,1-3-13,3261,1,False
738,48,1,1014,Kildonan Place,1,1-3-13,3260,1,False
739,48,1,1015,Redonda & Pandora,0,1-3-13,3261,1,False
740,48,1,1016,Kildonan Place,1,1-3-13,3260,1,False
741,48,1,1017,Redonda & Pandora,0,1-3-13,3261,1,False
742,48,1,1018,Kildonan Place,1,1-3-13,3260,1,False
743,48,1,1019,Redonda & Pandora,0,1-3-13,3261,1,False
744,FX3,1,1022,Sturgeon & Murray Park,1,1-3-14,3477,1,True
745,FX3,1,1023,Redonda & Pandora,0,1-3-14,3577,1,True
746,FX3,1,1024,Sturgeon & Murray Park,1,1-3-14,3475,1,True
747,FX3,1,1025,Redonda & Pandora,0,1-3-14,3577,1,True
748,FX3,1,1026,Sturgeon & Murray Park,1,1-3-14,3475,1,True
749,FX3,1,1027,Redonda & Pandora,0,1-3-14,3577,1,True
750,FX3,1,1028,Sturgeon & Murray Park,1,1-3-14,3475,1,True
751,FX3,1,1029,Redonda & Pandora,0,1-3-14,3577,1,True
752,FX3,1,1030,Sturgeon & Murray Park,1,1-3-14,3475,1,True
753,FX3,1,1033,Sturgeon & Murray Park,1,1-3-15,3475,1,True
754,FX3,1,1034,Downtown,0,1-3-15,3578,1,True
755,FX3,1,1037,Redonda & Pandora,0,1-3-16,3577,1,True
756,FX3,1,1038,Sturgeon & Murray Park,1,1-3-16,3475,1,True
757,FX3,1,1039,Redonda & Pandora,0,1-3-16,3577,1,True
758,FX3,1,1040,Sturgeon & Murray Park,1,1-3-16,3475,1,True
759,FX3,1,1041,Redonda & Pandora,0,1-3-16,3577,1,True
760,FX3,1,1042,Sturgeon & Murray Park,1,1-3-16,3475,1,True
761,FX3,1,1043,Redonda & Pandora,0,1-3-16,3577,1,True
762,FX3,1,1044,Sturgeon & Murray Park,1,1-3-16,3475,1,True
763,FX3,1,1047,Redonda & Pandora,0,1-3-17,3577,1,True
764,FX3,1,1048,Sturgeon & Murray Park,1,1-3-17,3475,1,True
765,FX3,1,1049,Redonda & Pandora,0,1-3-17,3577,1,True
766,FX3,1,1050,Sturgeon & Murray Park,1,1-3-17,3475,1,True
767,FX3,1,1051,Redonda & Pandora,0,1-3-17,3577,1,True
768,FX3,1,1052,Sturgeon & Murray Park,1,1-3-17,3475,1,True
769,FX3,1,1053,Redonda & Pandora,0,1-3-17,3577,1,True
770,FX3,1,1054,Sturgeon & Murray Park,1,1-3-17,3475,1,True
771,FX3,1,1057,Sturgeon & Murray Park,1,1-3-18,3475,1,True
772,FX3,1,1058,Redonda & Pandora,0,1-3-18,3577,1,True
773,FX3,1,1059,Sturgeon & Murray Park,1,1-3-18,3475,1,True
774,FX3,1,1060,Redonda & Pandora,0,1-3-18,3577,1,True
775,FX3,1,1061,Sturgeon & Murray Park,1,1-3-18,3475,1,True
776,FX3,1,1062,Redonda & Pandora,0,1-3-18,3577,1,True
777,FX3,1,1063,Sturgeon & Murray Park,1,1-3-18,3475,1,True
778,FX3,1,1064,Redonda & Pandora,0,1-3-18,3577,1,True
779,FX3,1,1065,Sturgeon & Murray Park,1,1-3-18,3475,1,True
780,FX3,1,1066,Redonda & Pandora,0,1-3-18,3577,1,True
781,FX3,1,1067,Sturgeon & Murray Park,1,1-3-18,3475,1,True
782,FX3,1,1068,Redonda & Pandora,0,1-3-18,3577,1,True
783,FX3,1,1069,Sturgeon & Murray Park,1,1-3-18,3475,1,True
784,FX3,1,1072,Sturgeon & Murray Park,1,1-3-19,3477,1,True
785,FX3,1,1073,Redonda & Pandora,0,1-3-19,3577,1,True
786,FX3,1,1076,Sturgeon & Murray Park,1,1-3-20,3475,1,True
787,FX3,1,1077,Downtown,0,1-3-20,3578,1,True
788,FX3,1,1080,Redonda & Pandora,0,1-3-21,3577,1,True
789,FX3,1,1081,Downtown,1,1-3-21,3547,1,True
790,FX3,1,1085,Sturgeon & Murray Park,1,1-3-22,3477,1,True
791,FX3,1,1086,Redonda & Pandora,0,1-3-22,3577,1,True
792,FX3,1,1089,Sturgeon & Murray Park,1,1-3-23,3475,1,True
793,FX3,1,1090,Redonda & Pandora,0,1-3-23,3577,1,True
794,FX3,1,1091,Sturgeon & Murray Park,1,1-3-23,3475,1,True
795,FX3,1,1092,Redonda & Pandora,0,1-3-23,3577,1,True
796,FX3,1,1093,Sturgeon & Murray Park,1,1-3-23,3475,1,True
797,FX3,1,1094,Redonda & Pandora,0,1-3-23,3577,1,True
798,FX3,1,1095,Sturgeon & Murray Park,1,1-3-23,3475,1,True
799,FX3,1,1096,Redonda & Pandora,0,1-3-23,3577,1,True
800,FX3,1,1099,Sturgeon & Murray Park,1,1-3-24,3477,1,True
801,FX3,1,1100,Redonda & Pandora,0,1-3-24,3577,1,True
802,FX3,1,1103,Sturgeon & Murray Park,1,1-3-25,3475,1,True
803,885,1,1105,Ronald & Portage,1,1-3-25,3377,1,False
804,FX3,1,1108,Redonda & Pandora,0,1-3-26,3577,1,True
805,FX3,1,1109,Sturgeon & Murray Park,1,1-3-26,3475,1,True
806,FX3,1,1110,Redonda & Pandora,0,1-3-26,3577,1,True
